id,name,year,rank
407806,"Temps d'une guerre, Le",1995,NULL
407807,"Temps d'une paix, Le",1980,NULL
407808,"Temps de silenci",2001,NULL
407809,"Temps de vivre, le temps d'aimer, Le",1973,NULL
407810,"Temps des as, Le",1978,NULL
407811,"Temps des copains, Le",1961,NULL
407812,"Temps dur",2004,NULL
407813,"Temps X",1979,NULL
407814,"Temptation Game, The",1998,NULL
407815,"Temptation Island",2001,NULL
407816,"Temptation Island" (2002/I)",2002,NULL
407817,"Temptation Island" (2002/II)",2002,NULL
407818,"Temptation",1967,NULL
407819,"Ten Again, The",1963,NULL
407820,"Ten Days to D-Day",2004,NULL
407821,"Ten huize van",1957,NULL
407822,"Ten Thousand Day War, The",1980,NULL
407823,"Tenacious D",1999,NULL
407824,"Tenafly",1973,NULL
407825,"Tenali Rama",1990,NULL
407826,"Tenant of Wildfell Hall, The",1996,NULL
407827,"Tenavathti",1990,NULL
407828,"Tenchi Muy! GXP",2002,NULL
407829,"Tenchi Muy",1995,NULL
407830,"Tenda dos Milagres",1985,NULL
407831,"Tender Is the Night",1985,NULL
407832,"Tendre comme le rock",1985,NULL
407834,"Teneramente Licia",1988,NULL
407835,"Tengoku ni ichiban chikai otoko",1999,NULL
407836,"Tengoku no kiss",1999,NULL
407837,"Tenkes kapitnya, A",1963,NULL
407838,"Tenko",1981,NULL
407839,"Tenk no Esukafurne",1996,NULL
407841,"Tennessee Ernie Ford Show, The",1956,NULL
407842,"Tennessee Ernie Ford Show, The",1962,NULL
407843,"Tennessee Tuxedo and His Tales",1963,NULL
407844,"Tennis TV",2003,NULL
407845,"Tensai Bakabon",1971,NULL
407846,"Tenshi na konamaiki",2002,NULL
407847,"Tenshi ni narumon",1999,NULL
407848,"Tenshi no oshigoto",1999,NULL
407849,"Tenspeed and Brown Shoe",1980,NULL
407850,"Tentaciones",1998,NULL
407851,"Tenas que ser t",1993,NULL
407852,"Tequila & Bonetti",2000,NULL
407853,"Tequila and Bonetti",1992,NULL
407854,"Tera Patrick Show, The",1999,NULL
407855,"Terayoka yume shinan",1997,NULL
407856,"Terceiro Pecado, O",1968,NULL
407857,"Tercer tiempo",2003,NULL
407858,"Tercera planta, inspeccin fiscal",1991,NULL
407859,"Teresa de Jess",1984,NULL
407860,"Teresa",1959,NULL
407861,"Teresa",1965,NULL
407862,"Teresa",1989,NULL
407863,"Teresina, S.A.",1992,NULL
407864,"Tereza Batista",1992,NULL
407865,"Teringtubbies",1998,NULL
407866,"Terminal City",1998,NULL
407867,"Terra Me",1998,NULL
407868,"Terra Nostra",1999,NULL
407869,"Terra X - Expedition ins Unbekannte",1984,NULL
407870,"Terracotta Horse, The",1973,NULL
407871,"Terrahawks",1983,NULL
407872,"Terras do Sem-Fim",1981,NULL
407873,"Terre humaine",1978,NULL
407874,"Terre indigo",1996,NULL
407875,"Terror nas Trevas",1963,NULL
407876,"Terrormana",2002,NULL
407877,"Terry and Gaby Show, The",2003,NULL
407878,"Terry and Julian",1992,NULL
407879,"Terry and June",1979,NULL
407880,"Terry and the Pirates",1952,NULL
407881,"Terry Teo",1985,NULL
407882,"Terry Wogan's Friday Night",1992,NULL
407883,"Tertulia con",1981,NULL
407884,"Terug naar Oosterdonk",1997,NULL
407885,"Terveysasema",1989,NULL
407886,"Teskedsgumman",1973,NULL
407887,"Tesoro di Damasco, Il",1998,NULL
407888,"Test Drive",2002,NULL
407889,"Test Pattern",1989,NULL
407890,"Test, The",2001,NULL
407891,"Test, The",2004,NULL
407892,"Testament of Youth",1979,NULL
407893,"Testament van Edgar Allan Poe, Het",1974,NULL
407894,"Testament: The Bible in Animation",1996,NULL
407895,"Teste di gomma",1987,NULL
407896,"Tested to Destruction",1999,NULL
407897,"Testimony of Two Men",1977,NULL
407898,"Testostrone",2002,NULL
407899,"Tet-a-tet",2001,NULL
407900,"Teta",1987,NULL
407901,"Tetragona ton asteron, Ta",1979,NULL
407902,"Tetragona ton asteron, Ta",2003,NULL
407903,"Tetsujin nij-hachi g",1963,NULL
407904,"Tetsuwan atomu",1963,NULL
407905,"Tett p",1995,NULL
407906,"Teu Olhar, O",2002,NULL
407907,"Teufels Gromutter",1985,NULL
407908,"Teva",1970,NULL
407909,"Teva: Opration Gauguin",1970,NULL
407910,"Tex Avery Show, The",1997,NULL
407911,"Texan, The",1958,NULL
407912,"Texas John Slaughter",1958,NULL
407913,"Texas Justice",2001,NULL
407914,"Texas Season, The",2004,NULL
407915,"Texas Wheelers, The",1974,NULL
407916,"Texas",1980,NULL
407917,"Texhnolyze",2003,NULL
407918,"TFI Friday",1996,NULL
407919,"TGIS",1995,NULL
407920,"Tha miliseis me to dikigoro mou",1992,NULL
407921,"Tha se do sto plio",2000,NULL
407922,"Tha Zone",2000,NULL
407924,"Thames Tug",1953,NULL
407925,"Thanatos tou Timotheou Konsta, O",1986,NULL
407926,"Thank Your Lucky Stars",1961,NULL
407927,"Thanks",1999,NULL
407928,"Thanksgiving Tale, A",1983,NULL
407929,"That '70s Show",1998,NULL
407930,"That '80s Show",2002,NULL
407931,"That Beryl Marston ...!",1981,NULL
407932,"That Film Show",2000,NULL
407933,"That Gay Show",2001,NULL
407934,"That Girl",1966,NULL
407935,"That Good Ole Nashville Music",1970,NULL
407936,"That Peter Kay Thing",2000,NULL
407937,"That Reminds Me",1952,NULL
407938,"That Uncertain Feeling",1985,NULL
407939,"That Was the Week That Was",1962,NULL
407940,"That Was the Week That Was",1964,NULL
407941,"That Was Then",2002,NULL
407942,"That Wonderful Guy",1949,NULL
407943,"That's Entertainment",1985,NULL
407944,"That's Esther",1999,NULL
407945,"That's Hollywood",1976,NULL
407946,"That's Incredible!",1980,NULL
407947,"That's Incredible!",1997,NULL
407948,"That's Life",1968,NULL
407949,"That's Life",1973,NULL
407950,"That's Life" (1998/I)",1998,NULL
407952,"That's Love",1988,NULL
407953,"That's My Baby",2001,NULL
407954,"That's My Baby: Primetime",2003,NULL
407955,"That's My Boy",1954,NULL
407956,"That's My Boy",1981,NULL
407957,"That's My Bush!",2001,NULL
407958,"That's My Mama",1974,NULL
407959,"That's O'Toole",1949,NULL
407960,"That's Show Biz",1970,NULL
407961,"That's Showbusiness",1989,NULL
407962,"That's So Raven",2002,NULL
407963,"That's Warner Bros.!",1995,NULL
407964,"That's Your Funeral",1970,NULL
407965,"Thatcher: The Downing Street Years",1993,NULL
407966,"The joulukalenteri",1997,NULL
407967,"The julekalender",1991,NULL
407968,"The julekalender",1994,NULL
407969,"The order - rahan jljill",2002,NULL
407970,"Thea",1993,NULL
407971,"Theaterlandschaften",2002,NULL
407972,"Theatre 625",1964,NULL
407973,"Theatre of Romance",1949,NULL
407974,"Theatre Parade",1936,NULL
407975,"Theatre Sports",1987,NULL
407976,"Theiosevoumenoi, Oi",2001,NULL
407977,"Them and Us",1985,NULL
407978,"Them and Us",1992,NULL
407979,"Them",1972,NULL
407980,"Theme Park Secrets",2003,NULL
407981,"Then Came Bronson",1969,NULL
407982,"Then Came You",2000,NULL
407983,"Then Churchill Said to Me",1982,NULL
407984,"Theo & Thea in de Gloria",1988,NULL
407985,"Theo & Thea",1985,NULL
407986,"Theodor Chindler - Die Geschichte einer deutschen Familie",1979,NULL
407987,"Theodore Tugboat",1993,NULL
407988,"There Comes a Time",1985,NULL
407989,"There's a Lot of It About",1982,NULL
407990,"There's Something About Miriam",2004,NULL
407991,"These Are the Days",1974,NULL
407992,"These Arms of Mine",1999,NULL
407993,"These Men Are Dangerous",1969,NULL
407994,"They Came from Outer Space",1990,NULL
407995,"They Came from Somewhere Else",1984,NULL
407996,"They Met in a City",1961,NULL
407997,"They Said It Couldn't Be Done",1999,NULL
407998,"They Think It's All Over",1995,NULL
407999,"They're Off",1949,NULL
408000,"Thibaud",1968,NULL
408001,"Thibault, Les",1972,NULL
408002,"Thibault, Les",2003,NULL
408003,"Thick as Thieves",1974,NULL
408004,"Thicke of the Night",1983,NULL
408005,"Thicker Than Water",1969,NULL
408006,"Thicker Than Water",1973,NULL
408007,"Thicker Than Water",1981,NULL
408008,"Thief Takers",1996,NULL
408009,"Thierry la Fronde",1963,NULL
408010,"Thieves",2001,NULL
408011,"Thilia Thalia",1982,NULL
408012,"Thilia Thalia",1985,NULL
408013,"Thilia Thalia",1998,NULL
408014,"Thimbles and Threads",2004,NULL
408015,"Thin Air",1988,NULL
408016,"Thin Blue Line, The",1995,NULL
408017,"Thin Man, The",1957,NULL
408018,"Thing About Vince, The",2000,NULL
408019,"Thing Called Love, A",2004,NULL
408020,"Thing, The",1978,NULL
408021,"Thing, The",2005,NULL
408022,"Things I Hate About You",2004,NULL
408023,"Things In Between",1993,NULL
408024,"Things That Go Bump",1999,NULL
408025,"Thingumybob",1968,NULL
408026,"Think Fast",1949,NULL
408027,"Think Fast",1989,NULL
408028,"Think of a Number",1984,NULL
408029,"Thinkabout",1979,NULL
408030,"Thinkabout",1984,NULL
408031,"Third Coast, The",2000,NULL
408032,"Third Degree, The",2001,NULL
408033,"Third Man, The",1959,NULL
408034,"Third Testament, A",1976,NULL
408035,"Third Time Lucky",1982,NULL
408036,"Third Watch",1999,NULL
408037,"Thirty-Minute Theatre",1965,NULL
408038,"Thirty-One Days of Oscars",2004,NULL
408039,"thirtysomething",1987,NULL
408040,"Thirugubana",1992,NULL
408041,"This Hour Has 22 Minutes",1994,NULL
408042,"This Hour Has Seven Days",1964,NULL
408043,"This Is Alice",1958,NULL
408044,"This Is America, Charlie Brown",1988,NULL
408045,"This Is Charles Laughton",1953,NULL
408046,"This Is David Harper",1990,NULL
408047,"This Is David Lander",1988,NULL
408048,"This Is Dom Joly",2003,NULL
408049,"This Is Horror",1989,NULL
408050,"This Is Modern Art",1999,NULL
408051,"This Is Music",1951,NULL
408052,"This Is My Moment",2001,NULL
408053,"This Is Personal: The Hunt for the Yorkshire Ripper",2000,NULL
408054,"This Is Show Business",1949,NULL
408055,"This Is Show Business",1956,NULL
408056,"This Is the Law",1971,NULL
408057,"This Is the Life",1952,NULL
408058,"This Is the Life",1983,NULL
408059,"This Is Tom Jones",1969,NULL
408060,"This Is Wonderland",2004,NULL
408061,"This Is Your Life",1952,NULL
408062,"This Is Your Life",1955,NULL
408063,"This Is Your Life",1971,NULL
408064,"This Is Your Life",1975,NULL
408065,"This Is Your Life",1983,NULL
408066,"This Is Your Music",1955,NULL
408067,"This Just In",1993,NULL
408068,"This Just In",2004,NULL
408069,"This Land",1970,NULL
408070,"This Life",1996,NULL
408071,"This Life",2004,NULL
408072,"This Man Craig",1966,NULL
408073,"This Man Dawson",1959,NULL
408074,"This Man... This Woman",1989,NULL
408075,"This Morning",1988,NULL
408076,"This Old House",1979,NULL
408077,"This Reporter",1990,NULL
408078,"This Sitcom Is... Not to Be Repeated",2001,NULL
408079,"This Sporting Life",1993,NULL
408080,"This Way for Murder",1967,NULL
408081,"This Way Up",1989,NULL
408082,"This Week in Baseball",1977,NULL
408083,"This Week In History",1999,NULL
408084,"This Week in Northern California",1990,NULL
408085,"This Week Only",2001,NULL
408086,"This Week with David Brinkley",1981,NULL
408087,"This Week",1956,NULL
408088,"This Week",2003,NULL
408089,"This Wonderful World",1957,NULL
408090,"This Year Next Year",1977,NULL
408091,"Thomas and Sarah",1979,NULL
408092,"Thomas en Senior op het spoor van Brute Berend",1985,NULL
408093,"Thomas Jefferson",1997,NULL
408094,"Thomas the Tank Engine & Friends",1984,NULL
408095,"Thompson",1988,NULL
408096,"Thorn Birds, The",1983,NULL
408097,"Thorndyke",1964,NULL
408098,"Thorns, The",1988,NULL
408099,"Thoroughbred",2001,NULL
408100,"Thorsens",2003,NULL
408101,"Those Amazing Animals",1980,NULL
408102,"Those Endearing Young Charms",1952,NULL
408103,"Those Kids",1959,NULL
408104,"Those Two Fellers",1967,NULL
408105,"Those Two",1951,NULL
408106,"Those Whiting Girls",1955,NULL
408107,"Those Wonderful TV Times",1978,NULL
408108,"Thoughts of Chairman Alf, The",1998,NULL
408109,"Thousand Skies, A",1985,NULL
408110,"Threads of Life",2001,NULL
408111,"Threat Matrix",2003,NULL
408112,"Three Comedies of Marriage",1975,NULL
408113,"Three for the Money",1975,NULL
408114,"Three for the Road",1975,NULL
408115,"Three Little Words",1975,NULL
408116,"Three Live Wires",1961,NULL
408117,"Three Men and a Baby Grand",1994,NULL
408118,"Three Men of the City",1974,NULL
408119,"Three Musketeers, The",1954,NULL
408120,"Three Musketeers, The",1956,NULL
408121,"Three Musketeers, The",1966,NULL
408122,"Three of a Kind",1967,NULL
408123,"Three of a Kind",1981,NULL
408124,"Three on a Match",1971,NULL
408125,"Three Robonic Stooges, The",1977,NULL
408126,"Three Seven Eleven",1993,NULL
408127,"Three Sisters",2001,NULL
408128,"Three Steps to Heaven",1953,NULL
408129,"Three Tough Guys",1957,NULL
408130,"Three Up, Two Down",1985,NULL
408131,"Three",1998,NULL
408132,"Three",2005,NULL
408133,"Three's a Crowd",1984,NULL
408134,"Three's Company",1950,NULL
408135,"Three's Company",1977,NULL
408136,"Threesome",1999,NULL
408137,"Thrill Hunters",1966,NULL
408138,"Thrill of a Lifetime",1981,NULL
408139,"Thrill Rides Las Vegas Style",2001,NULL
408140,"Thrill Seekers",1973,NULL
408141,"Thriller",1960,NULL
408142,"Thriller",1973,NULL
408144,"Throb",1986,NULL
408145,"Through My Eyes",2004,NULL
408146,"Through the Dragon's Eye",1989,NULL
408148,"Through the Keyhole",1983,NULL
408149,"Through the Lens",1995,NULL
408150,"Throut and Neck",1999,NULL
408151,"Thuis",1995,NULL
408152,"Thumb Bandits",2001,NULL
408153,"Thundarr the Barbarian",1980,NULL
408154,"Thunder Alley",1994,NULL
408155,"Thunder in Paradise",1994,NULL
408156,"Thunder in the West",1957,NULL
408157,"Thunder",1977,NULL
408158,"Thunderbirds 2086",1982,NULL
408159,"Thunderbirds",1964,NULL
408160,"Thunderbox",2000,NULL
408161,"Thundercats",1985,NULL
408162,"Thundercloud",1979,NULL
408163,"Thunderstone",1999,NULL
408164,"Thursday Creek Mob, The",1971,NULL
408165,"Thursday Night Live",1997,NULL
408166,"Thursday's Child",1972,NULL
408167,"Thy Kingdom Come with Zola Levitt",1990,NULL
408168,"Th ou caf",1996,NULL
408169,"Tho la tendresse",1995,NULL
408170,"Thrse Raquin",1980,NULL
408171,"Ti psyhi tha paradosis mori?",2000,NULL
408172,"Ti simvainei me to Hari",2002,NULL
408173,"Ti-Jean caribou",1963,NULL
408174,"Ti-Ta Tovenaar",1972,NULL
408175,"Tian long ba bu",2003,NULL
408176,"Tian xia",1988,NULL
408177,"Tibs and Fibs",1997,NULL
408178,"Tic Tac Dough",1956,NULL
408179,"Tic Tac Dough",1990,NULL
408180,"Tic Tac" (1997/III)",1997,NULL
408181,"Tick, The",1994,NULL
408182,"Tick, The",2001,NULL
408183,"Tickertape",1968,NULL
408184,"Ticket, tu pase a la msica",2003,NULL
408185,"Tickets for the Titanic",1987,NULL
408186,"Tickle on the Tum",1982,NULL
408187,"Tictac",1996,NULL
408188,"Tid for reise",2001,NULL
408189,"Tid til at leve",1974,NULL
408190,"Tid til tanker",2001,NULL
408191,"Tide of Life, The",1996,NULL
408192,"Tiden fr Tim",2002,NULL
408193,"Tidewater Tramp",1959,NULL
408194,"Tie Eedeniin",2003,NULL
408195,"Tie thtiin",2000,NULL
408196,"TIE",2003,NULL
408197,"Tiempo al tiempo",2001,NULL
408198,"Tiempo de amar",1987,NULL
408199,"Tiempo de perdon",1968,NULL
408200,"Tiempo de vivir",1977,NULL
408201,"Tiempo en que vivimos, El",1989,NULL
408202,"Tiempo es oro, El",1987,NULL
408203,"Tiempo y hora",1965,NULL
408204,"Tiempofinal",2000,NULL
408205,"Tiempos difciles",1995,NULL
408206,"Tien voor taal",1990,NULL
408207,"Tienerklanken",1962,NULL
408208,"Tierarzt Dr. Engel",1998,NULL
408209,"Tiere machen Leute",1988,NULL
408210,"Tiere und Menschen",1984,NULL
408211,"Tierra, La",1974,NULL
408212,"Tieta",1989,NULL
408213,"Tiger Bay",1997,NULL
408214,"Tiger Mask",1969,NULL
408215,"Tiger, Tiger",1999,NULL
408216,"Tigerenten Club",1996,NULL
408217,"Tight Five",1999,NULL
408218,"Tightrope",1959,NULL
408219,"Tightrope",1970,NULL
408220,"Tigres, Os",1968,NULL
408221,"Tijd van leven",1996,NULL
408222,"Tijdloze ontmoeting, De",1968,NULL
408223,"Tijdscapsule, De",1963,NULL
408224,"Tijl Uilenspiegel",1961,NULL
408225,"Tik Sagur",2002,NULL
408226,"Tik tak",1981,NULL
408227,"Til Death Do Us Part: Carmen + Dave",2004,NULL
408228,"Til sagen",1996,NULL
408229,"Tilgi meg",1995,NULL
408230,"Tilim",1970,NULL
408231,"Till Death Us Do Part",1965,NULL
408232,"Till Death...",1981,NULL
408233,"Till Eulenspiegel",1966,NULL
408234,"Till We Meet Again",1989,NULL
408235,"Till, der Junge von nebenan",1967,NULL
408236,"Tilt",1997,NULL
408237,"Tilted Television",1994,NULL
408238,"Tim Conway Comedy Hour, The",1970,NULL
408239,"Tim Conway Show, The",1970,NULL
408240,"Tim Conway Show, The",1980,NULL
408241,"Tim Conway's Funny America",1990,NULL
408242,"Tim Frazer",1963,NULL
408243,"Tim Frazer: Der Fall Salinger",1964,NULL
408244,"Tim McCoy Show, The",1952,NULL
408245,"Tim Rice",1983,NULL
408246,"Tim",1974,NULL
408247,"Timba Roocha",2003,NULL
408248,"Timberwood Tales, The",1991,NULL
408249,"Timbuctoo",1998,NULL
408250,"Time After Time",1994,NULL
408251,"Time Commanders",2003,NULL
408252,"Time Exposures",1988,NULL
408253,"Time Express",1979,NULL
408254,"Time Flyers",2002,NULL
408255,"Time for Beany",1949,NULL
408256,"Time for Blackburn",1968,NULL
408257,"Time for Ernie",1951,NULL
408258,"Time for Living",1969,NULL
408259,"Time for Reflection",1950,NULL
408260,"Time for Timothy",1957,NULL
408261,"Time Gentlemen Please",2000,NULL
408262,"Time Is the Enemy",1958,NULL
408263,"Time Keepers",1997,NULL
408264,"Time kyshitsu: Tondera house no dai bken",1982,NULL
408265,"Time Machine",1985,NULL
408266,"Time of Day, A",1957,NULL
408267,"Time of My Life",1980,NULL
408268,"Time of Your Life",1963,NULL
408269,"Time of Your Life",1988,NULL
408270,"Time of Your Life",1999,NULL
408271,"Time Out for Peggy",1958,NULL
408272,"Time Out",1982,NULL
408273,"Time Riders",1991,NULL
408274,"Time Squad",2001,NULL
408275,"Time Tales",2000,NULL
408276,"Time Team",1994,NULL
408277,"Time to Dance, A",1992,NULL
408278,"Time to Live, A",1954,NULL
408279,"Time to Remember",1959,NULL
408280,"Time Trax",1993,NULL
408281,"Time Tunnel, The",1966,NULL
408282,"Time Will Tell",1954,NULL
408283,"Time, the Place, The",1989,NULL
408284,"Time-Life Specials: The March of Time",1965,NULL
408285,"Timeblazers",2003,NULL
408286,"Timecop",1997,NULL
408287,"Timeless Land, The",1980,NULL
408288,"Timeslip",1970,NULL
408289,"Timeslip",1985,NULL
408290,"Timewatch",1982,NULL
408291,"Timm Thaler",1979,NULL
408292,"Timm Thaler",2002,NULL
408293,"Timon and Pumbaa",1995,NULL
408294,"Timothy Goes to School",2000,NULL
408295,"Tina Yothers Show, The",1991,NULL
408296,"Tine",1996,NULL
408297,"Tingaree Affair, The",1969,NULL
408298,"Tinkeltje",1957,NULL
408299,"Tinker, Tailor, Soldier, Spy",1979,NULL
408300,"Tinsel Town",2000,NULL
408301,"Tinseltown TV",2002,NULL
408302,"Tinseltown.FM",2003,NULL
408303,"Tintenfische, Die",1966,NULL
408304,"Tiny Planets",2001,NULL
408305,"Tiny Toon Adventures",1990,NULL
408306,"Tio Willy",1998,NULL
408307,"Tip en Tap",1971,NULL
408308,"Tipi Tales",2002,NULL
408309,"Tippejob",1977,NULL
408310,"Tips & tricks",2000,NULL
408311,"Tips og ider",1985,NULL
408312,"Tips voor trips",1998,NULL
408313,"Tipul Nimratz",2002,NULL
408314,"Tirai kasih yang terkoyak",1998,NULL
408315,"Tirano, O",1965,NULL
408316,"Tiro & Queda",1999,NULL
408317,"Tiroir secret, Le",1986,NULL
408318,"Tironoot",1998,NULL
408319,"Tis Ellados ta paidia",1993,NULL
408320,"Tisch und Bett",1993,NULL
408321,"Tisserands du pouvoir, Les",1988,NULL
408322,"Tiswas",1974,NULL
408323,"Tiszta Hollywood",1999,NULL
408324,"Titans of Tech",2001,NULL
408325,"Titans",1981,NULL
408326,"Titans",2000,NULL
408327,"Titch",1998,NULL
408328,"Titel, Thesen, Temperamente",1967,NULL
408329,"Titeuf",2001,NULL
408330,"Tititi",1985,NULL
408331,"Titmuss Regained",1991,NULL
408332,"Titney Spheres: How I Shagged My Way to the Top",2000,NULL
408333,"Titus",2000,NULL
408334,"Titus, der Satansbraten",1997,NULL
408335,"Tjejerna gr uppror",1977,NULL
408336,"Tjek ind hos Mygind",1995,NULL
408337,"Tjek p tilvrelsen",1998,NULL
408338,"Tjek p traditionerne",2000,NULL
408339,"Tjocka slkten",1975,NULL
408340,"Tju-hej!",1970,NULL
408341,"Tko zeli biti milijunas?",2002,NULL
408342,"Tlc",2002,NULL
408343,"Tmima ithon",1992,NULL
408344,"TNA Impact! Wrestling",2004,NULL
408345,"Tnt",2004,NULL
408346,"To Buy or Not to Buy",2003,NULL
408347,"To Catch a Killer",1992,NULL
408348,"To fag frem",1993,NULL
408349,"To Have & to Hold",1998,NULL
408350,"To Have and to Hold",1986,NULL
408351,"To Heart",1999,NULL
408352,"To heart: koishite shinitai",1999,NULL
408353,"To i ledvogterhuset, De",1969,NULL
408354,"To Me, to You!",1996,NULL
408355,"To m man vre",2000,NULL
408356,"To najt",1977,NULL
408357,"To nije moj zivot, to je samo privremeno",1985,NULL
408358,"To Rome with Love",1969,NULL
408359,"To Say the Least",1977,NULL
408360,"To Serve and Protect",1985,NULL
408361,"To Serve and Protect",1999,NULL
408362,"To Serve Them All My Days",1980,NULL
408363,"To snad nen mozn",2002,NULL
408364,"To som elsker hinanden",1988,NULL
408365,"To Tell the Truth",1956,NULL
408366,"To Tell the Truth",1969,NULL
408367,"To Tell the Truth",1980,NULL
408368,"To Tell the Truth",1990,NULL
408369,"To Tell the Truth",2000,NULL
408370,"To the Manor Born",1979,NULL
408371,"To the Rescue",2004,NULL
408372,"To the Wild Country",1972,NULL
408373,"To trtte typer",2000,NULL
408374,"To ved et kkkenbord",1951,NULL
408375,"Toast of the Town",1948,NULL
408376,"Toast",1999,NULL
408377,"Tobias",1994,NULL
408378,"Toby",1968,NULL
408379,"Toc toc toc",2001,NULL
